ID,B_Win,R_Win,B_Top,B_Top_Kills,B_Top_KDA,B_Jg,B_Jg_Kills,B_Jg_KDA,B_Mid,B_Mid_Kills,B_Mid_KDA,B_Sup,B_Sup_Kills,B_Sup_KDA,B_Bot,B_Bot_Kills,B_Bot_KDA,R_Top,R_Top_Kills,R_Top_KDA,R_Jg,R_Jg_Kills,R_Jg_KDA,R_Mid,R_Mid_Kills,R_Mid_KDA,R_Bot,R_Bot_Kills,R_Bot_KDA,R_Sup,R_Sup_Kills,R_Sup_KDA
4252052877,True,False,Garen,3,3.0,Kayn,5,3.3333333333333335,Talon,14,4.5,Nautilus,0,1.8333333333333333,Veigar,8,1.7142857142857142,Jax,7,2.0,Rek'Sai,5,1.5714285714285714,Ahri,2,1.0,Caitlyn,8,2.6,Karma,1,1.5714285714285714
4251977752,False,True,Vladimir,3,2.0,Graves,3,1.0,Lux,0,0.0,Yuumi,1,4.0,Ezreal,0,0.6666666666666666,Jax,3,0.75,Shyvana,3,5.0,Neeko,4,7.0,Caitlyn,5,8.0,Karma,1,3.5
4251751618,False,True,Aatrox,8,2.2,Viego,6,2.75,Kai'Sa,0,1.3333333333333333,Janna,0,2.25,Samira,2,1.3333333333333333,Kayle,0,2.25,Kindred,6,3.0,Graves,12,5.333333333333333,Caitlyn,1,3.0,Karma,3,8.0
4251574716,False,True,Yorick,6,2.75,Kayn,4,0.6,Veigar,13,2.0,Karma,4,1.9230769230769231,Aphelios,11,1.75,Anivia,8,2.0,Rengar,15,3.125,Twisted Fate,9,3.2,Draven,18,4.111111111111111,Thresh,4,7.75
4251550361,True,False,Malphite,0,1.1666666666666667,Diana,1,1.1428571428571428,Seraphine,4,4.0,Leona,2,8.5,Jinx,15,7.0,Sett,6,1.5,Viego,10,2.8,Lux,4,9.0,Vayne,0,0.8333333333333334,Thresh,2,1.3333333333333333
4251466369,True,False,Shyvana,3,2.5,Jarvan IV,15,8.25,LeBlanc,13,4.8,Leona,2,9.333333333333334,Jinx,12,3.4285714285714284,Riven,3,0.5555555555555556,Nunu & Willump,3,2.125,Qiyana,9,1.4444444444444444,Twitch,6,1.5,Blitzcrank,2,0.9090909090909091
4251434241,False,True,Camille,0,1.25,Hecarim,5,2.5,Katarina,15,6.666666666666667,Nautilus,1,0.125,Lucian,3,3.0,Mordekaiser,9,3.6666666666666665,Kindred,3,1.5,Veigar,2,1.3333333333333333,Draven,6,2.5,Morgana,2,2.0
4251049301,True,False,Urgot,1,1.6,Ekko,13,9.5,Malzahar,3,11.0,Karma,3,7.5,Jhin,8,17.0,Riven,6,1.2,,,,Ezreal,3,0.6,Twitch,1,1.0,Lulu,1,0.6
4251094588,True,False,Jax,2,1.5,Rengar,15,9.5,Vladimir,4,3.3333333333333335,Janna,1,2.75,Vayne,1,1.5,Jayce,5,1.4,Ekko,4,2.0,Veigar,0,0.16666666666666666,Jhin,6,2.75,Nautilus,2,2.5
4251091331,True,False,Camille,15,2.1,Rengar,2,0.7,Cassiopeia,4,0.5833333333333334,Janna,1,7.333333333333333,Ezreal,11,8.5,Teemo,5,1.5,Lee Sin,6,4.166666666666667,Veigar,16,9.666666666666666,Caitlyn,8,2.142857142857143,Zilean,2,2.875
4251071020,False,True,Gnar,0,0.0,Fiddlesticks,2,0.2857142857142857,Vladimir,2,0.2222222222222222,Nami,0,1.0,Draven,2,0.75,Riven,7,10.0,Talon,15,18.0,Sylas,5,4.0,Jhin,2,9.0,Thresh,1,3.0
4251017985,True,False,Gwen,7,3.5,Hecarim,9,4.0,Seraphine,7,11.5,Zilean,1,3.4,Caitlyn,5,1.8333333333333333,Mordekaiser,3,0.8333333333333334,Fiddlesticks,6,1.5,Akshan,3,1.3333333333333333,Jinx,8,2.6,Lulu,2,3.5
4250995120,True,False,Gangplank,1,0.8333333333333334,Jarvan IV,7,6.0,Viktor,5,3.4,Thresh,2,2.25,Caitlyn,7,3.0,Riven,7,3.0,Kindred,5,2.25,Galio,5,2.1666666666666665,Varus,4,2.0,Zilean,2,2.6666666666666665
4250976069,True,False,Gwen,11,6.0,Lee Sin,15,4.2,Yone,8,3.0,Karma,0,1.75,Caitlyn,4,1.8571428571428572,Gragas,4,1.25,Fiddlesticks,9,3.4,Zed,7,1.0833333333333333,Ezreal,9,2.8,Zyra,1,2.125
4250288084,False,True,Jax,4,0.7142857142857143,Ekko,2,1.5,Yone,2,0.25,Karma,0,0.8333333333333334,Twitch,0,1.0,Irelia,6,3.0,Diana,3,9.0,Zoe,15,18.0,Jinx,4,5.5,Soraka,0,7.5
4250294793,True,False,Irelia,8,1.75,Kha'Zix,5,4.2,Viktor,8,4.666666666666667,Lulu,2,2.5714285714285716,Twitch,10,2.2222222222222223,Volibear,8,1.6,Diana,10,3.6,Swain,3,3.5,Ashe,7,3.8333333333333335,Karma,4,2.125
4249334328,False,True,Garen,2,1.0,Nunu & Willump,2,1.8,Cassiopeia,4,1.0,Soraka,0,1.1666666666666667,Lucian,7,2.5,Rumble,3,6.0,Nocturne,6,4.0,Graves,12,3.8,Caitlyn,7,8.0,Karma,1,8.5
4249301487,False,True,Renekton,5,1.4,Vi,2,0.45454545454545453,Kayle,2,0.8,Karma,2,0.75,Ezreal,3,0.7142857142857143,Cho'Gath,7,3.6666666666666665,Shaco,6,8.0,Talon,12,7.0,Lucian,11,8.0,Nami,0,6.333333333333333
4249247519,True,False,Cho'Gath,5,11.0,Kha'Zix,14,4.0,LeBlanc,8,19.0,Leona,1,4.333333333333333,Kai'Sa,3,6.5,Teemo,4,2.0,Diana,2,0.8571428571428571,Quinn,4,0.4,Aphelios,2,0.6666666666666666,Soraka,0,0.6666666666666666
4246642346,True,False,Jax,20,3.6666666666666665,Evelynn,9,2.2222222222222223,Ekko,4,2.125,Nautilus,2,1.25,Kai'Sa,4,5.0,Sion,6,0.8461538461538461,Kayn,16,4.0,Anivia,10,2.0,Caitlyn,4,1.8888888888888888,Janna,1,5.5
4246587593,False,True,Rumble,7,1.6,Zed,16,3.625,Orianna,7,2.076923076923077,Thresh,1,4.6,Aphelios,11,2.2222222222222223,Ornn,5,2.7142857142857144,Lee Sin,8,1.8888888888888888,Irelia,19,1.8,Kai'Sa,13,3.4,Karma,0,2.8333333333333335
4245614715,False,True,Vayne,5,0.7,Kindred,7,2.25,Galio,2,1.75,Vel'Koz,1,1.2222222222222223,Varus,7,1.625,Gangplank,4,4.0,Amumu,3,4.5,Kassadin,2,1.0,Samira,25,5.4,Rell,0,2.888888888888889
4245071267,False,True,Yone,3,1.0,Lee Sin,5,1.125,Ziggs,4,1.5,Nautilus,1,0.5714285714285714,Kai'Sa,1,0.8,Camille,4,2.3333333333333335,Graves,12,22.0,Neeko,5,1.8571428571428572,Twitch,7,15.0,Renata Glasc,2,5.5
4244977460,False,True,Akali,6,1.5,Warwick,11,2.0833333333333335,Fizz,9,3.142857142857143,Karma,2,1.8571428571428572,Kai'Sa,8,2.6666666666666665,Jax,16,2.375,Graves,9,4.0,Irelia,10,1.2857142857142858,Jinx,5,4.75,Renata Glasc,1,3.8
4244443808,True,False,Teemo,1,1.5,Diana,10,3.0,Zed,4,3.5,Nautilus,4,6.75,Xayah,19,7.25,Akali,5,2.3333333333333335,Lee Sin,7,2.3333333333333335,Annie,8,4.75,Jinx,6,2.142857142857143,Sona,1,1.4166666666666667
4256902491,True,False,Kennen,8,2.2222222222222223,Lee Sin,5,2.875,Twitch,26,4.375,Karma,1,2.3636363636363638,Ashe,10,4.5,Jax,15,3.6666666666666665,Kindred,17,2.25,Kassadin,3,0.35714285714285715,Aphelios,4,1.0,Yuumi,3,3.5714285714285716
4256881527,True,False,Jax,12,7.0,Shaco,4,8.0,Sylas,5,2.2,Galio,1,4.0,Jhin,2,2.0,Nasus,1,0.25,Trundle,4,1.0,Twisted Fate,3,1.1666666666666667,Caitlyn,2,4.0,Morgana,4,6.0
4256815870,False,True,Garen,13,1.875,Shaco,4,8.5,Akshan,9,1.1818181818181819,Lulu,2,4.5,Caitlyn,1,2.0,Jax,14,3.0,Ekko,7,1.375,Viktor,4,1.125,Jinx,2,2.25,Karma,1,1.8
4256564048,False,True,Ornn,3,2.4285714285714284,Lillia,10,3.3333333333333335,Akshan,7,1.2857142857142858,Morgana,4,1.8181818181818181,Kai'Sa,5,1.8333333333333333,Jax,3,0.875,Kha'Zix,16,3.7142857142857144,Xerath,7,24.0,Jhin,8,3.8,Blitzcrank,3,2.25
4256508630,True,False,Jax,8,1.8571428571428572,Ekko,7,4.25,Talon,9,8.0,Renata Glasc,0,3.5,Draven,8,3.75,Mordekaiser,9,2.142857142857143,Nasus,6,1.75,Seraphine,2,1.6666666666666667,Zeri,7,2.3333333333333335,Yuumi,0,3.6
4256475078,False,True,Camille,7,1.4285714285714286,Volibear,5,1.0,Vladimir,1,0.3333333333333333,Blitzcrank,0,0.4444444444444444,Jinx,2,0.8333333333333334,Jax,6,1.5,Master Yi,10,5.666666666666667,Graves,9,9.0,Kai'Sa,3,3.3333333333333335,Xerath,8,20.0
4256460005,True,False,Camille,7,2.0,Zac,11,13.5,Twisted Fate,4,1.8333333333333333,Rakan,5,8.0,Xayah,11,22.0,Ornn,7,2.0,Kindred,4,0.8888888888888888,Lissandra,6,1.0,Tristana,1,0.5,Lulu,2,1.8333333333333333
4256451225,False,True,Jax,1,0.3333333333333333,Kayn,7,1.0,Swain,12,1.5,Karma,2,1.6666666666666667,Ezreal,2,3.0,Poppy,11,5.0,Diana,9,5.0,Malphite,9,2.25,Kai'Sa,6,8.5,Renata Glasc,1,1.8571428571428572
4256361574,True,False,Graves,13,2.875,Shyvana,9,4.625,Ekko,20,2.3076923076923075,Janna,1,4.25,Jinx,10,3.3333333333333335,Jax,4,0.7857142857142857,Master Yi,17,3.5714285714285716,Twisted Fate,9,1.5,Ziggs,15,6.0,Nautilus,1,1.2142857142857142
4256314808,False,True,Jax,5,0.7142857142857143,Viego,1,1.0,Ryze,0,0.2,Thresh,0,0.25,Draven,2,0.5,Gangplank,6,2.0,Nunu & Willump,6,13.0,Viktor,7,4.5,Samira,4,10.0,Alistar,1,15.0
4256301201,False,True,Camille,5,0.7777777777777778,Wukong,4,1.75,Galio,2,0.875,Leona,0,1.3333333333333333,Jinx,6,1.1428571428571428,Malphite,7,3.0,Rengar,6,4.0,Ahri,7,20.0,Jhin,7,5.666666666666667,Xerath,7,3.6
4256265185,True,False,Jax,5,1.3333333333333333,Fiddlesticks,2,2.75,Katarina,3,0.8,Yuumi,1,7.0,Twitch,21,5.2,Camille,8,2.0,Udyr,10,3.1666666666666665,Ivern,5,2.5714285714285716,Jinx,4,1.5714285714285714,Blitzcrank,1,1.7142857142857142
4256252441,True,False,Jax,5,2.3333333333333335,Hecarim,15,23.0,Singed,7,19.0,Karma,6,8.0,Jinx,6,2.2,Kled,4,0.8333333333333334,Rammus,3,1.6666666666666667,Twitch,2,0.2222222222222222,Ashe,1,0.4,Janna,1,0.75
4256083932,False,True,Jax,6,1.0,Warwick,8,1.8571428571428572,Viktor,3,2.0,Swain,1,0.75,Jhin,2,0.4444444444444444,Tahm Kench,3,1.8571428571428572,Kayn,7,3.6666666666666665,Syndra,7,2.4,Jinx,18,11.0,Soraka,1,25.0
4256082144,True,False,Gangplank,7,7.0,Hecarim,14,9.5,Galio,6,2.75,Alistar,0,8.5,Ashe,3,9.0,Jax,1,0.5,Xin Zhao,8,0.9,Zilean,1,0.8333333333333334,Jinx,1,0.5,Soraka,0,0.6666666666666666
4256038179,False,True,Jax,2,0.5454545454545454,Diana,6,2.0,Zed,12,2.6,Xerath,6,2.125,Miss Fortune,5,0.9333333333333333,Riven,10,4.333333333333333,Kha'Zix,13,2.4444444444444446,Viktor,8,1.2857142857142858,Ezreal,13,3.8,Senna,0,2.5714285714285716
4256031605,True,False,Tahm Kench,4,4.5,Xin Zhao,5,1.5555555555555556,Annie,9,3.6666666666666665,Blitzcrank,3,3.2,Kai'Sa,13,3.4,Hecarim,5,0.9,Trundle,2,4.333333333333333,Jax,16,1.9090909090909092,Ashe,5,2.1666666666666665,Lulu,1,3.2
4255981463,False,True,Mordekaiser,3,0.5555555555555556,Volibear,2,0.8181818181818182,Seraphine,3,2.5,Malphite,3,2.3333333333333335,Draven,6,2.1666666666666665,Jax,16,8.5,Xin Zhao,8,6.0,Lux,8,7.0,Zeri,3,2.8,Rell,1,3.0
4255938186,True,False,Sett,12,3.0,Hecarim,12,3.6666666666666665,Sylas,9,3.0,Soraka,3,5.5,Jinx,15,9.333333333333334,Jax,5,1.0,Volibear,8,1.75,Kassadin,12,1.5454545454545454,Vayne,3,0.5833333333333334,Karma,1,1.5
4255935134,True,False,Viego,5,1.3333333333333333,Jarvan IV,6,5.0,Galio,4,7.5,Taliyah,8,8.0,Tristana,10,2.142857142857143,Camille,5,0.7777777777777778,Kayn,6,3.0,Twisted Fate,5,1.6,Samira,2,0.75,Nautilus,2,1.25
4255943781,False,True,Sion,2,0.625,Rek'Sai,5,1.0,Galio,2,1.5,Senna,3,1.6,Miss Fortune,6,3.0,Jax,13,4.0,Kha'Zix,2,1.8,Gangplank,6,3.0,Draven,7,2.75,Renata Glasc,1,9.0
4255660345,False,True,Fiora,7,2.4285714285714284,Kha'Zix,9,1.5,Ahri,10,3.6,Lux,11,4.555555555555555,Jinx,25,5.222222222222222,Jax,10,1.7777777777777777,Sion,17,1.375,Amumu,5,1.3076923076923077,Vayne,13,1.9090909090909092,Soraka,2,1.7692307692307692
4255563222,False,True,Jax,4,0.9,Volibear,0,0.25,Lulu,0,1.75,Janna,2,1.7142857142857142,Jinx,11,1.8571428571428572,Camille,10,4.0,Hecarim,7,6.666666666666667,Aurelion Sol,7,16.0,Twitch,10,2.142857142857143,Zilean,2,9.0
4255523415,True,False,Jax,7,2.4,Kayn,3,3.3333333333333335,Orianna,4,4.333333333333333,Taric,2,20.0,Vayne,12,7.0,Jayce,1,0.5555555555555556,Shaco,4,1.4,Vladimir,6,2.3333333333333335,Jinx,2,0.5714285714285714,Leona,1,1.0
4255476894,True,False,Aatrox,3,4.0,Diana,8,13.0,Yone,4,6.0,Blitzcrank,6,17.0,Samira,4,3.0,Jax,0,0.0,Udyr,0,0.3333333333333333,Kai'Sa,2,0.5,Ezreal,3,0.42857142857142855,Xerath,2,0.625
4255471032,False,True,Tryndamere,15,5.2,Lee Sin,10,3.375,Akali,9,3.2,Janna,3,3.4285714285714284,Vayne,13,1.7692307692307692,Jax,5,0.6666666666666666,Elise,11,3.0,Malzahar,5,1.5,Twitch,16,1.7142857142857142,Leona,1,2.0
4255407496,False,True,Aatrox,4,1.1111111111111112,Nocturne,8,1.6666666666666667,Kai'Sa,7,1.8333333333333333,Sett,2,1.1,Xayah,3,1.2857142857142858,Jax,11,2.6,Trundle,13,6.75,Zilean,4,5.0,Samira,10,4.4,Nautilus,3,3.8333333333333335
4255248396,True,False,Camille,8,4.0,Shaco,3,1.5,Veigar,12,4.75,Lux,0,1.375,Kai'Sa,5,1.8333333333333333,Gangplank,4,1.375,Xin Zhao,10,3.4,Malphite,7,1.5714285714285714,Ezreal,5,2.3333333333333335,Yuumi,4,8.5
4255236172,False,True,Jax,4,0.7777777777777778,Hecarim,7,1.8,Vex,3,0.8333333333333334,Nami,0,1.4,Kai'Sa,0,0.3333333333333333,Mordekaiser,4,2.6666666666666665,Diana,7,20.0,Talon,7,3.0,Aphelios,12,17.0,Janna,1,4.5
4255214091,False,True,Mordekaiser,5,1.4,Kha'Zix,2,0.8,Yasuo,0,0.3333333333333333,Karma,1,0.6666666666666666,Ezreal,1,3.0,Camille,6,1.5,Evelynn,7,14.0,Ahri,4,9.0,Kai'Sa,5,6.0,Zilean,1,12.0
4255199418,False,True,Riven,1,1.3333333333333333,Ekko,9,1.875,Viktor,5,0.75,Zyra,3,1.6,Jhin,8,4.5,Jax,3,1.3333333333333333,Xin Zhao,11,7.5,Sylas,12,2.0,Twitch,11,2.0,Alistar,0,2.2857142857142856
4255165306,False,True,Fiora,3,0.42857142857142855,Nocturne,3,1.0,Viktor,4,5.5,Lulu,2,8.0,Jhin,9,3.2,Jax,11,11.0,Nasus,4,1.0,Orianna,3,6.0,Vayne,2,0.6666666666666666,Blitzcrank,2,0.8
4254894592,True,False,Ornn,3,7.0,Diana,7,7.5,Yasuo,8,1.8,Brand,4,4.25,Miss Fortune,8,16.0,Renekton,7,1.5,Kindred,4,0.75,Lulu,1,1.0,Lucian,0,0.6666666666666666,Thresh,1,0.42857142857142855
4254865786,True,False,Camille,7,1.75,Ekko,10,7.5,Pantheon,11,3.5,Swain,4,3.142857142857143,Vayne,8,2.4444444444444446,Singed,6,2.5,Poppy,1,2.8,Talon,18,2.3333333333333335,Jinx,4,0.9166666666666666,Lulu,2,1.4
4254788470,True,False,Camille,11,9.5,Diana,5,4.666666666666667,Ahri,2,4.0,Senna,14,25.0,Lucian,7,17.0,Fiora,0,0.3333333333333333,Nunu & Willump,1,0.625,Cassiopeia,5,0.7777777777777778,Ezreal,4,1.1666666666666667,Nami,0,0.8571428571428571
4254714034,False,True,Jax,6,0.75,Rengar,4,1.0909090909090908,Viktor,5,1.4,Leona,3,1.5714285714285714,Jinx,5,1.25,Tryndamere,13,3.8333333333333335,Poppy,5,9.5,Singed,13,4.2,Lucian,10,3.6,Renata Glasc,2,6.0
4254658564,False,True,Gangplank,3,0.5833333333333334,Rek'Sai,3,0.75,Ezreal,7,1.2222222222222223,Thresh,1,3.2,Samira,11,2.5714285714285716,Jax,11,5.25,Shaco,8,11.0,Viktor,11,4.75,Vayne,6,1.6666666666666667,Pyke,4,1.3333333333333333
4254653704,True,False,Jax,7,12.0,Lux,3,1.4,Kayle,6,2.0,,,,Ziggs,4,4.0,Ornn,1,0.3333333333333333,Lee Sin,7,2.5,Ezreal,4,0.5,Jinx,1,1.0,Soraka,0,0.5
4254595406,True,False,Tahm Kench,7,19.0,Rengar,9,3.25,Akali,14,3.3333333333333335,Blitzcrank,3,3.4,Twitch,7,3.5,Camille,5,0.9166666666666666,Ekko,8,1.625,Ahri,2,1.8333333333333333,Jinx,3,0.9090909090909091,Zilean,2,4.333333333333333
4256929921,True,False,Garen,1,1.0,Master Yi,4,3.5,Talon,10,6.5,Janna,0,3.5,Jinx,4,2.5,Darius,4,1.6666666666666667,Kayn,0,0.6,Fizz,1,0.3333333333333333,Vayne,3,1.6666666666666667,Blitzcrank,3,3.5
4256440524,False,True,Malphite,2,1.3333333333333333,Nocturne,5,4.0,Twisted Fate,3,1.25,Yuumi,3,1.25,Vayne,1,0.2857142857142857,Irelia,3,1.1666666666666667,Nunu & Willump,6,5.5,Kai'Sa,3,11.0,Lux,10,8.0,Soraka,1,9.5
4255875322,True,False,Volibear,6,10.0,Mordekaiser,11,9.5,Orianna,10,18.0,Soraka,1,4.5,Vayne,1,3.3333333333333335,Garen,2,0.2857142857142857,Nunu & Willump,0,1.25,Yasuo,1,0.18181818181818182,Zeri,4,1.5,Lulu,1,1.0
4255891642,True,False,Volibear,4,2.5,Diana,7,2.625,Zed,7,5.666666666666667,Pyke,14,4.8,Vayne,6,6.666666666666667,Garen,4,0.6,Warwick,4,4.25,Yasuo,7,1.375,Draven,6,1.5555555555555556,Nautilus,4,2.2857142857142856
4254292415,True,False,Yone,4,4.0,Kayn,1,15.0,Zilean,4,4.5,Sona,4,8.5,Draven,9,8.0,Ornn,0,0.0,Hecarim,0,0.3333333333333333,Cassiopeia,5,2.5,Vayne,0,0.14285714285714285,Thresh,0,0.6
4249404211,True,False,Singed,5,2.4,Graves,12,3.2,Annie,7,2.3333333333333335,Soraka,0,1.8333333333333333,Vayne,5,2.4,Ornn,7,2.8,Vi,6,1.8,Vladimir,6,4.666666666666667,Jhin,6,1.625,Lulu,1,6.0
4237030170,True,False,Jayce,11,1.7272727272727273,Lee Sin,7,10.5,Ryze,3,4.333333333333333,Lulu,1,7.333333333333333,Ziggs,8,10.5,Darius,6,1.1,Viego,11,2.5,Twisted Fate,1,3.0,Yasuo,3,2.0,Nautilus,0,1.1666666666666667
4218614161,True,False,Camille,12,6.0,Kindred,10,1.8888888888888888,Viktor,6,3.5714285714285716,Lulu,1,5.0,Zeri,6,3.5,Ornn,1,2.25,Diana,5,1.6666666666666667,Corki,9,1.7777777777777777,Aphelios,8,3.0,Lux,7,4.0
4218580210,True,False,Camille,2,2.2,Warwick,9,2.125,Veigar,5,2.7142857142857144,Rakan,3,13.5,Vayne,23,7.5,Renekton,4,1.2857142857142858,Lee Sin,9,1.75,Vex,6,0.9,Zeri,6,1.5,Karma,1,0.8
4218523288,False,True,Jax,7,1.25,Taliyah,15,3.3333333333333335,Yasuo,4,1.25,Leona,2,2.4285714285714284,Jinx,9,2.25,Trundle,6,3.8,Shaco,7,1.5,Viktor,3,1.3333333333333333,Vayne,16,3.5,Sona,5,3.4285714285714284
4218516142,True,False,Zac,9,2.0,Xin Zhao,9,2.5,Lissandra,9,2.5714285714285716,Braum,2,6.0,Vayne,12,5.0,Poppy,11,1.5,Lee Sin,6,2.6666666666666665,Akshan,8,1.0909090909090908,Jhin,3,1.3333333333333333,Janna,0,2.0
4218464049,True,False,Camille,1,3.75,Karthus,19,5.0,Akali,12,6.666666666666667,Nautilus,1,2.8333333333333335,Vayne,7,4.0,Sion,5,1.0,Lillia,8,1.75,Veigar,3,1.0,Jinx,4,1.4444444444444444,Karma,3,2.0
4218429601,True,False,Jayce,10,3.6,Ekko,9,6.333333333333333,Orianna,10,22.0,Blitzcrank,4,2.5,Twitch,14,4.166666666666667,Teemo,4,0.5833333333333334,Zac,5,4.0,Viktor,3,0.75,Tristana,10,0.9285714285714286,Thresh,1,1.7777777777777777
4218184668,True,False,Garen,5,2.0,Shaco,8,6.5,Viktor,11,4.0,Nami,2,6.0,Draven,8,2.3333333333333335,Riven,5,0.7692307692307693,Jarvan IV,3,3.5,Akali,5,0.8888888888888888,Tristana,4,2.2,Thresh,4,4.333333333333333
4218172277,False,True,Jarvan IV,2,0.3333333333333333,Ekko,6,1.1428571428571428,Zed,3,2.25,Soraka,1,2.0,Zeri,1,0.8,Olaf,13,3.75,Diana,10,16.0,Pantheon,6,2.25,Vayne,3,12.0,Bard,0,4.333333333333333
4218148356,True,False,Teemo,9,2.5,Volibear,8,19.0,Ahri,11,7.0,Alistar,2,15.0,Vayne,3,4.5,Sion,4,0.625,Shyvana,3,0.5,Galio,0,0.3333333333333333,Caitlyn,2,0.42857142857142855,Zilean,0,2.0
4212387909,False,True,Aatrox,4,2.6,Zed,13,4.666666666666667,Ekko,7,1.375,Bard,3,1.9,Vayne,9,2.8333333333333335,Riven,13,3.3333333333333335,Evelynn,11,2.8333333333333335,Zilean,2,3.142857142857143,Jinx,7,1.7777777777777777,Leona,2,1.75
4212411380,True,False,Akali,8,3.5,Evelynn,14,6.5,Talon,10,3.7142857142857144,Sona,3,4.5,Veigar,7,5.0,Jax,5,0.75,Viego,7,2.6,Mordekaiser,5,1.1,Kai'Sa,6,1.75,Maokai,4,2.7142857142857144
4212375306,False,True,Sett,4,1.0,Xin Zhao,4,0.8888888888888888,Kennen,2,0.7777777777777778,Neeko,3,0.375,Caitlyn,1,0.5,Irelia,4,1.875,Hecarim,12,27.0,Xerath,10,9.0,Vayne,11,17.0,Lulu,1,7.333333333333333
4211764106,True,False,Mordekaiser,11,6.5,Diana,5,4.0,Viktor,9,5.0,Leona,2,3.5,Vayne,1,1.0,Sion,0,0.0,Graves,6,2.1666666666666665,Veigar,7,1.1111111111111112,Lucian,8,3.0,Lulu,1,4.5
4210939512,False,True,Gwen,5,0.7,Shaco,8,1.5,Zed,0,0.6666666666666666,Yuumi,0,2.0,Twitch,7,1.25,Tryndamere,8,5.0,Rengar,24,7.25,Ivern,0,6.666666666666667,Kai'Sa,1,1.1428571428571428,Nami,4,3.0
4203633088,False,True,Fiora,0,2.4,Olaf,12,4.75,Akali,15,4.8,Rakan,2,1.7777777777777777,Draven,7,1.4444444444444444,Riven,6,2.142857142857143,Kindred,3,0.9,Veigar,12,4.4,Jinx,7,2.6666666666666665,Lux,4,1.875
4203618357,False,True,Yorick,5,1.8333333333333333,Elise,6,1.5555555555555556,Corki,3,0.7,Thresh,2,1.1111111111111112,Jinx,5,1.8,Renekton,5,0.9,Trundle,4,4.0,Talon,19,11.5,Ezreal,7,7.0,Xerath,4,6.333333333333333
4203563226,False,True,Riven,2,0.3333333333333333,Viego,2,0.7142857142857143,Yasuo,3,4.0,Janna,0,4.0,Jinx,2,1.3333333333333333,Garen,7,10.0,Kayn,1,4.5,Ahri,5,3.3333333333333335,Ezreal,2,4.0,Seraphine,2,4.0
4203529235,True,False,Irelia,8,6.5,Kindred,7,13.0,Aurelion Sol,2,12.0,Blitzcrank,0,5.5,Tristana,7,6.0,Senna,3,1.0,Sejuani,1,0.8,Fizz,3,2.5,Draven,0,0.8,Lulu,0,0.8571428571428571
4182531292,False,True,Rumble,4,0.8571428571428571,Kayn,6,1.8,Malphite,0,0.25,Leona,1,0.5555555555555556,Caitlyn,1,0.75,Shen,1,5.0,Ekko,17,26.0,Tristana,11,10.0,Twitch,7,4.333333333333333,Alistar,1,3.6
4181669528,False,True,Jax,1,1.4285714285714286,Sejuani,9,3.0,Shyvana,11,2.4285714285714284,Lulu,4,1.3571428571428572,Jinx,4,1.3636363636363635,Yone,10,3.6,Shaco,15,4.0,Ryze,10,2.5714285714285716,Twitch,10,3.4285714285714284,Yuumi,0,6.0
4181711151,True,False,Tryndamere,3,1.0,Viego,8,3.0,Jayce,10,3.8333333333333335,Lux,8,8.666666666666666,Twitch,10,2.375,Malphite,3,1.3333333333333333,Diana,10,1.6666666666666667,Vel'Koz,6,2.1666666666666665,Draven,4,1.25,Yuumi,4,2.4285714285714284
4181608886,False,True,Illaoi,2,0.2857142857142857,Hecarim,2,0.6,Orianna,1,0.625,Pyke,2,0.5,Jinx,5,1.1428571428571428,Malphite,1,7.0,Master Yi,20,8.333333333333334,Vex,6,11.0,Vayne,7,5.0,Seraphine,1,4.25
4181640620,False,True,Teemo,19,3.8333333333333335,Fiddlesticks,3,2.8,Vex,3,1.5,Brand,3,0.4666666666666667,Draven,3,1.5555555555555556,Graves,4,1.7142857142857142,Diana,5,2.25,Vladimir,7,2.8333333333333335,Yasuo,9,3.4,Pyke,16,5.0
4180544304,True,False,Maokai,3,1.9090909090909092,Zac,4,4.142857142857143,Yone,15,2.3333333333333335,Yuumi,4,19.5,Jinx,20,4.857142857142857,Darius,16,3.4285714285714284,Volibear,4,3.125,Irelia,10,1.0,Ezreal,5,2.375,Bard,3,2.875
4180483096,False,True,Jayce,2,0.7142857142857143,Qiyana,7,1.0,Kennen,6,1.125,Lux,2,2.0,Jinx,1,0.5,Malphite,4,5.5,Vi,5,3.25,Corki,9,2.0,Caitlyn,8,15.0,Ekko,5,2.4
4180435867,True,False,Yone,11,2.8333333333333335,Skarner,10,14.0,Lux,11,9.666666666666666,Zilean,4,5.166666666666667,Ezreal,10,3.0,Warwick,3,0.6363636363636364,Master Yi,8,1.5,Viktor,0,0.6666666666666666,Draven,10,1.6666666666666667,Zyra,4,1.2727272727272727
4180389393,True,False,Gangplank,11,3.2,Kayn,15,3.8,Vladimir,9,6.0,Rakan,2,6.0,Xayah,6,4.0,Rengar,4,0.6666666666666666,Graves,7,0.9,Corki,7,0.9090909090909091,Jinx,0,0.125,Lulu,0,1.2
4180391508,False,True,Riven,4,2.0,Hecarim,10,4.6,Nasus,10,2.111111111111111,Bard,6,4.333333333333333,Caitlyn,9,2.5714285714285716,Yorick,3,2.0,Graves,6,1.8333333333333333,Akali,13,2.375,Draven,7,1.1818181818181819,Rell,4,1.8
